60,0.9975741095664995,10350.07212095872,0.9997862616290757,12278.67671835235,0.9997871793505071,12330.87171393827
80,0.9966760812963369,9952.60053991313,0.9997607853217996,11282.27491282072,0.9997619969741767,11339.04067358146
100,0.9957764651820322,9722.796234751217,0.9997436610331918,10723.71433467005,0.9997451629327918,10786.35802437061
120,0.9948767788739071,9574.542623684427,0.9997313812374552,10366.83240975869,0.9997331736762715,10436.08503079733
140,0.9939777144839113,9472.050770552325,0.9997221476421255,10119.00390434157,0.9997242338099677,10195.4139690828
160,0.9930796314494388,9397.793110078777,0.9997149480346139,9936.575192075703,0.999717333636694,10020.64707610061
