50,0.9999022488604109,0.9999866027170795,0.9999895234547784,0.9998335192876652
60,0.9999022488604109,0.9999801997139353,0.9999854945741693,0.999832999089652
70,0.9999022488604109,0.9999703628541956,0.9999792362781245,0.9998321648352548
80,0.9999022488604109,0.9999561616323861,0.9999701028115615,0.9998309184945945
90,0.9999022488604109,0.9999366305463425,0.9999574080564192,0.9998291530158906
100,0.9999022488604109,0.9999107862014588,0.9999404363422427,0.999826753588262
110,0.9999022488604109,0.9998776415237397,0.9999184519332103,0.9998235987980115
120,0.9999022488604109,0.9998362174885371,0.9998907073345082,0.9998195616863959
130,0.9999022488604109,0.9997855527170515,0.9998564505435492,0.9998145107162903
140,0.9999022488604109,0.9997247112452994,0.9998149313567319,0.9998083106546164
150,0.9999022488604109,0.9996527887292475,0.9997654068298543,0.9998008233768899
160,0.9999022488604109,0.9995689173143073,0.9997071459795519,0.9997919085997885
170,0.9999022488604109,0.9994722693666348,0.9996394338038954,0.999781424547197
180,0.9999022488604109,0.9993620602370288,0.999561574692324,0.9997692285547949
190,0.9999022488604109,0.9992375502051071,0.9994728952881164,0.9997551776178779
200,0.9999022488604109,0.9990980457314093,0.9993727468605367,0.9997391288867611
210,0.9999022488604109,0.998942900127673,0.9992605072383757,0.9997209401137943
220,0.9999022488604109,0.9987715137404576,0.9991355823518283,0.9997004700557295
230,0.9999022488604109,0.9985833337301785,0.9989974074253226,0.9996775788348973
240,0.9999022488604109,0.9983778535162589,0.9988454478600621,0.9996521282624097
250,0.9999022488604109,0.9981546119492291,0.9986791998414954,0.9996239821263597
260,0.9999022488604109,0.9979131922620412,0.9984981907037488,0.9995930064477796
270,0.9999022488604109,0.9976532208454273,0.9983019790801283,0.9995590697069129
280,0.9999022488604109,0.9973743658856785,0.9980901548661154,0.9995220430421723
290,0.9999022488604109,0.9970763358976201,0.9978623390188402,0.9994818004239764
300,0.9999022488604109,0.9967588781807009,0.9976181832147578,0.9994382188055055
310,0.9999022488604109,0.9964217772219043,0.9973573693851834,0.9993911782522588
320,0.9999022488604109,0.9960648530655406,0.9970796091474475,0.9993405620521633
330,0.9999022488604109,0.995687959666816,0.9967846431476802,0.999286256807855
340,0.9999022488604109,0.9952909832433425,0.996472240329639,0.9992281525126286
350,0.9999022488604109,0.9948738406363897,0.9961421971425133,0.9991661426114498
360,0.9999022488604109,0.9944364776916333,0.9957943366992996,0.9991001240483147
370,0.9999022488604109,0.9939788676674022,0.9954285078961048,0.9990299973011482
380,0.9999022488604109,0.9935010096768988,0.9950445845015967,0.9989556664053448
390,0.9999022488604109,0.9930029271695794,0.9946424642248104,0.998877038966973
400,0.9999022488604109,0.9924846664557423,0.9942220677685529,0.9987940261665865
410,0.9999022488604109,0.9919462952774357,0.9937833378748128,0.998706542754518
420,0.9999022488604109,0.9913879014279642,0.9933262383677948,0.9986145070384619
430,0.9999022488604109,0.9908095914215789,0.9928507531994862,0.9985178408640946
440,0.9999022488604109,0.9902114892143566,0.9923568855020416,0.9984164695894199
450,0.9999022488604109,0.9895937349767604,0.9918446566506642,0.998310322053482
460,0.9999022488604109,0.9889564839179638,0.9913141053401713,0.998199330540028
470,0.9999022488604109,0.9882999051616664,0.9907652866779322,0.9980834307366713
480,0.9999022488604109,0.9876241806728446,0.9901982712954654,0.9979625616900509
490,0.9999022488604109,0.9869295042346298,0.9896131444805865,0.9978366657574516
500,0.9999022488604109,0.9862160804743263,0.9890100053316702,0.9977056885553111
510,0.9999022488604109,0.9854841239374129,0.9883889659352779,0.9975695789050062
520,0.9999022488604109,0.984733858208258,0.9877501505681333,0.9974282887762772
530,0.9999022488604109,0.9839655150761746,0.9870936949242022,0.9972817732286254
540,0.9999022488604109,0.9831793337453791,0.986419745367389,0.9971299903509879
550,0.9999022488604109,0.9823755600873627,0.9857284582102173,0.9969729011999671
560,0.9999022488604109,0.98155444593415,0.9850199990186574,0.996810469736876
570,0.9999022488604109,0.9807162484109107,0.9842945419431468,0.996642662763832
580,0.9999022488604109,0.9798612293063704,0.9835522690757136,0.9964694498591137
590,0.9999022488604109,0.978989654479493,0.9827933698329987,0.9962908033119829
600,0.9999022488604109,0.9781017933008946,0.9820180403648937,0.9961066980571442
